source_label,text
oclar_1star,ابشع وابخل مطعم ممكن تشوفو بحياتكم انا نزلت عليه مع عيلتي ولعنت الساعة وما بنصح اي شخص بتجربته
oclar_1star,لا باس
oclar_1star,ماشي الحال. بس اسعار مرة غالية
oclar_1star,جيده واطلاله جميله وهواء رائع
oclar_1star,جيد ولكن الاسعار عالية جدا ...كيلو اجاج ٦٦٠٠٠ كرمال ٣ سمكات!!!!
oclar_1star,عادي وأكثر
oclar_1star,اكلون.مش طيب 😑
oclar_1star,ما تحاولو ابدا تطلبو لحمة نية .ما بتسوا.
oclar_1star,اكل طيب
oclar_1star,لا يعجبني ابدا لانه بشع
oclar_1star,مطعم شعبي زرخيص ووجبة كبيرة
oclar_2star,مطعم دجاج وجبات سريعة
oclar_1star,امم
oclar_1star,تجد ما تحب
oclar_1star,جميل
oclar_1star,عادي 
oclar_1star,طعم لذيذ جدا و كمية الطعام جيدة و خدماته ممتازه
oclar_2star,اسعارة مبالغ فيها وكله جيد الى متوسط
oclar_2star,مايستاهل
oclar_2star,الطعم عادي جدا والاسعار فلكية غالي جدا.
oclar_1star,تنطر وقت اكثر من اللازم والعمال لا يتعاملو بلباقة مع الناس
oclar_1star,أول ما بدأ كان أكثر من جيد اما الأن👎
oclar_1star,جيد
oclar_2star,لا بائس
oclar_1star,الرقم غير صحيح
oclar_1star,صفر 
oclar_1star,لا انصح احد بتجربته
oclar_2star,ثمنه باهظ، أكله عادي جدا
oclar_1star,سيء
oclar_1star,جيد
oclar_2star,في بدايتها
oclar_1star,انه مكان رائع
oclar_2star,الاركيلة بتقرف طعمتها والفحم سيء
oclar_1star,سيء جدا
oclar_1star,عادي
oclar_1star,تعامل والكراسين غير لائق
oclar_1star,المكان و الموقع جميل ...ولكن..منذ دخولك جميع العاملين بالمطعم عابسين و غير مبتسمين ..و غير متعاونين ابدا و يتعاملون بفوقيه وكأن العميل لا يفهم شيء ... ممنوع عندهم اذا جلست بطاولة ان تنتقل الى اخرى بمكان افضل و منظر افضل و كأنهم يعاقبوك على دخولك المطعم..جودة المقبلات لا بأس بها و لكن المشويات سيئة للغاية و كانت نية و بها دم و مازال الجرسون يجادلك و يشرح لك انه طبيعي !! وحتى بالرغم من كل هذا المدير لم يكلف نفسه للاعتذار ...مكان سيء ولا يستحق عناء المشوار ابدا ولا يعكس الكرم اللبناني المعروف
oclar_2star,اطلالة جميلة جدا ،الاكل عادي، السعر ليس رخيص ابدا
oclar_2star,الاسعار غاليه جدا الخدمة جيدا الكراسي غير مريحة
oclar_1star,معاملة سيئة اكل غالي ومش طيب
oclar_2star,الاطلالة فقط تستحق الطعام عادي ولا يستحق المبلغ طلبت وجبة فاكهة وتفاجئت بست كيلو من الاصناف وعلى حسابي طبعا المطعم لا يقدم اي خضار او مقبلات او سرفيس من خارج المينو بخيل جدا لا انصح به ابدا على الرغم من الدعاية الكبيرة 
oclar_1star,غالي جدا وخدمة سيئة وتزوير في الفاتورة ورغم شكوى لمدير الصالة لم نحصل الا على ما تواخزنا…
oclar_1star,كتييير فاشل لا خدمة ولحمة نية مو مشوية والسلطة كل قطعة متل ماهيي مو مقطع
oclar_2star,مطل جميل وأكل عادي وخدمه سيئه وأسعار مرتفعه
oclar_1star,المحل ذا نصابين بس يبغو فلوس و اكلهم سيئ نصبو علينا في الفاتوره ولا الجرسون يتشرط بالبخشيش نصب في نصب انصح اي احد سايح لايروح ذا المطعم 
oclar_1star,زحمه و الفيو على الجبل جزء صغير بس والطلب ياخذ اكثر من ساعه
oclar_2star,الاكل ممتاز ، بس يعيب المكان طاقم العمل تعاملهم سيئ
oclar_1star,معاملة سيئة ووجوة العاملين عابسة لن أكرر الزيارة
oclar_1star,لايوجد اهتمام كل ومعاملة الموظفين سيئة 
oclar_2star,هاي مرحبا انا من سوريا موجودة في لبنان
oclar_2star,مطعم حلو
oclar_1star,هئ
oclar_1star,الخدمة سيئة
oclar_1star,لم يكن بلمستوى المطلوب الحمامات ليست نظيفة
oclar_1star,لابأس
oclar_1star,جيدة
oclar_1star,عادي جدا
oclar_2star,اسعار غالية
oclar_2star,ممتع
oclar_2star,المطل روعة، الأكل سئ ومعغن والموظفين بيقعدو واقفين عراسك وحدك كانهم عصابات وهي الشي بزعج الزبون كتير
oclar_1star,هذا المكان سيء للغايه حيث لا يدفعون حق العمال
oclar_1star,عنجد كتير سيئ
oclar_2star,لا يعجبني
oclar_2star,منيح
oclar_1star,جيد
oclar_2star,من افضل مطاعم الهمبرجر في لبنان
oclar_2star,ليس بالمكان النظيف ولا يقدم وجبات خاصة بالاطفال
oclar_1star,ريحة المكان سيئة 
oclar_1star,المطل روعة، الأكل سئ ومعفن جدا وقديم لدرجة انهم بعبي لك الصحون مرة ثانية وثالثة من ضمن السعر المدفوع
oclar_1star,مكان تعبان
oclar_1star,الطعام غير جيد
oclar_2star,المكان للأولاد رائع بس الأسعار نار
oclar_1star,ليس جيد في المعاملة
oclar_1star,) بتشرب فنجان القهوة من كتر مو لذيذ مابتشوف بآخرو ولا نقطة بن بيطلع فنجانك مجلي خالص
oclar_1star,خدمه بطيئه واسعار مرتفعه لايوجد اهتمام للزبائن
oclar_1star,مقفل منذ اكثر من ثلاث سنوات 
oclar_1star,غالي جدا ولا يستحق الذهاب له والجلسات عادية جدا 
oclar_2star,مكان مرتفع السعر بالنظر لباقي المطاعم المجاورة 
oclar_2star,الاسعار مبالغ بها على مستوى الخدمة المقدمة، موقع المطعم على جوجل خاطئ . من غير اللائق اسلوب الاتاوة الذي يؤخذ عنوة بحجة صف / ايقاف السيارة! لم يلمس السيارة و لم يغسلها....و يطالب بالمال و الذريعة ليس له علاقة بالمطعم و انهم جهة منفصلة باختصار 'عيب'
oclar_1star,الأكل سيء الخدمة سيئة وما في مطعم بيحترم حالو بياخد پاركينغ ٥٠٠٠ خلاصة: لا أنصح أحد بالذهاب إلى هناك
oclar_1star,سيئ جدا
oclar_2star,عادي
oclar_1star,مرحبا هاد المطعم اسمو الوادي اليمون مش الوادي الاخضر
oclar_1star,مكان رائع ومريح جدا جدا
oclar_2star,جيد
oclar_1star,مكان جميل
oclar_2star,مطعم شلالات الزرقاء بعقلين يستاهل فقط نجمتين
oclar_2star,مطعم كتير راق ومؤهل جاهز لأستقبال اي عدد من الزوار فقط الطريق يلزمه شوية توسعة وارشادات على الطريق حتى تصل اليه الناس الأغراب عن المنطقة وموفقين
oclar_1star,المذاق عادي الأجواء مريحه المكان محتاج تطوير
oclar_2star,لا لكان فاشل
oclar_2star,مكان رائع ونظيف
oclar_2star,ضعاف خدمة و اركيلة
oclar_2star,الخدمة ممتازة و الأكل طيب بس الأسعار غالية
oclar_2star,خدمة جيدة في المطعم 
oclar_1star,أسوأ مطعم في لبنان تبوله بايته فتوش كله سماق بابا غنوج مع بصل طالعه ريحته / الاولاد اكلوا اسكلوب طلع طعمتوا جلد الدجاج مقرف وبايت للحقيقة ما فينا نقول شي عن البطاطا المقليه وما لازم ننسى الهندبه معفنه مع العلم انك بحاجه لموعد وحجز مسبق ومش فهمانين على شو
oclar_2star,مخايل سليم الحداد
oclar_1star,"Worse place ever , bad service , rude waiters , food was mixed up, wanted to fight us over a stupid salad , which he was mistaken , didn't even apologise for it , they are the worst , next time I'm hungry I rather eat myself مكان أسوأ من أي وقت مضى، خدمة سيئة، النوادل وقحا، تم خلط الطعام حتى، أراد أن يقاتلنا على سلطة غبية، الذي كان مخطئا، و لم يعتذار عن ذلك، لا انصح احد بهذا المكان "
oclar_1star,ولا اكلة طيبة 
oclar_1star,الأسعار صارت خياليه حاسس حالي بال داون تاون يمكن الداون تاون اسعارون ارخص يعني ازا بدي اكول كل يوم وجبه وحده بدي 500.000 بالشهر
oclar_2star,المعاملة جيدة والاكل جيد ماعدا الصيادية بلا طعم والهندبة غير مصفاة جيدا ، وعندما سألنا العامل قال: هكذا يتم تحضيرها عندنا، مع العلم أننا زبائن المطعم ونعلم جيدا مهارة الطباخين فيه !!!
oclar_1star,صالة ابو لونا مؤيد الاسمر
oclar_1star,مكان جميل ومنظر رائع أمام البحر… لكن هذا وحده لا يكفي لأن الطعام سيّء لا طعم له… أسعار الطعام جيّدة نوعا ما ولكن المشروبات غالية جدا خاصة عندما تكون مجبر على دفع سعر قنينة الماء الغالية التي لم تطلبها 5000 ل.ل. تنكة السفن أب 5000ل.ل… موقف السيارة من قبل الفاليه باركينغ محدد ب 5000ل.ل. لمجرد أنه حرك السيارة 10 أمتار… وضع هالمطعم مثل وضع البلد تشبيح وضحك عالناس… كانت أول وآخر مرة لا أنصح أحد بالذهاب الى هناك.
oclar_2star,عادي مافي شي مميز
oclar_1star,انا ما بعرف ليه بيعملوا دعايات كاذبة و ببعتلو عن مراتون اكل و اخر شي بيطلع انه من عندهم فيك تشوف المراتون في صيدا. و انا رأيي انه هو أفشل مطعم ب لبنان و ما في مصداقية
oclar_1star,كان اسوا مكان تناولنا فبه الافطار هذه السنة
oclar_1star,غالي جدا
oclar_1star,خدمة سيئة
oclar_2star,خدمة صفر
oclar_1star,جيد
oclar_1star,الخدمه سيئه وبطيئة جدا ، الطعام لابأس به ليس بتلك الجودة ، المكان سيئ لاتوجد مراوح للتبريد كافية
oclar_1star,خدمة وسعر سيء تماما
oclar_1star,أكل سيء و خدمه أسوء
oclar_1star,غالي ومش واو الاكل عنده بصراحة فكرته حلوه بس بدها تطوير اكثر 
oclar_1star,غير متكافئ
oclar_1star,نعم
oclar_1star,منيح
oclar_1star,لا بأس
oclar_1star,سى جدا جدا جدا
oclar_1star,خدمه سيئة اكل سيء
oclar_1star,البطاطا بالسلاد بار قديمة
oclar_1star,سيئ بكل معنى الكلمة 
oclar_1star,شاورما منا طيبه ابدن مطعم فاشله و سعر غالي آخر مره
oclar_2star,"المكان عادي وأقل شوي كمان، الخدمة سيئة نسبيا""ملاحظات: منقوشة زعتر ورمان : تغيير قليل بطعمة الزعتر والصورة أطيب من النكهة الخبز طازج من الفرن طبق البيض : دون المستوى لبنة: مش بلدية "
oclar_2star,مقبول
oclar_2star,اعتقد ان طعامه غير صحي وليس مكان نظيف
oclar_1star,مناسبة تكريم اشخاص
oclar_2star,مكان مكتض في ايام الاعياد
oclar_1star,ما دون الوسط في كل شي لا انصح بالدخول اليه
oclar_1star,دليت حدا على المطعم ... سودتولي وجي اتصل يطلب دليفيري كانت معاملة سيئة جدا على التلفون
oclar_1star,افضل شي موجود بصور وشعبي بلبي حاجة كافة الفءات
oclar_2star,سعر غالي واكل عادي البوظة والكوكتيل مش كتير طيبين بالنسبة للسع
oclar_1star,مش منيح
oclar_1star,قرف سراقين
oclar_1star,اسعار نار وأكل عادي جدآ
oclar_1star,قصر المر حرام يتسمى قصر الحلو لا طعم ولا ذوق ولا بيعرفوا شي عن الحلو لأ انصح أحد بدخول هذا الكهف المهجور السيء بكل ما يوصف فالخدم أشباح تقشعر من منظرهم الابدان وهو سمعة شنيعة لمدينة طرابلس انصح باغلاقه بالشمع الأحمر مالت عليكم وخسيتم ناقص خمس نجوم
oclar_1star,جيد بس بطيء بتلبية الطلب
oclar_1star,سوء في الخدمة و عدم السرعة في تاديت الطلب و عدم التناسق في تقديم الطلب كميت الاكل ليست كافيه تقديرا بسعرها ولاكن مدير الصالة جدا مهذب و قام بعمله على اجمل وجه ولاكن في الاخر كنت غير سعيد بهذه الوجيه ١: التأخير ٢: عدم التناسق في تقديم الاكل في محل راقي ٣:طلبت اكثر من مره بنوع من انواع الصوص ( طرطور) و طلبت من النادل عدت مرات و يتوعد حتى خلص الاكل و لم يأتي بالطلب ٤: سعر غالي بالنسبه لكميت الاكل ٥: كان مدير الصالة احلى شي و محترم
oclar_1star,ي ي الله من فضله إنا نسألك الجنة بلا حدود 🐶🐴🐱🚊🐯🐸🐰📱📷📹
oclar_1star,كتير ممتاز
oclar_2star,من بعد حلويات القناعه ما في حلوه
oclar_1star,لقمة طيبة ونظيفة ..وضيافة مميزة وجو مناسب..
oclar_1star,خدمة غير مناسبة
oclar_1star,لا بأس
oclar_1star,فشل بامتياز
oclar_1star,الطعام سيء جدا
oclar_1star,خساره فيكن. النجمه لا اكل بيتاكل واسعار اغلى من كازينو لبنان يعني حراميه برخصه
oclar_2star,الخدمة بطيئة والطعام يصل بارد
oclar_1star,كانت قعدة كتير حلوة
oclar_1star,الاكل ابدا مش طيب .والانارة داخل المطعم .والاسعار مش مدروسة.
oclar_1star,هل الاسعار مناسبة أو مرتفعة
oclar_2star,هادئ و مقبول
oclar_1star,أسوأ جرسونية ، الخدمة مزرية ، 
oclar_1star,خدمة جدا سيئة في فرع القلمون بعكس المتوقع من هيك مطعم عندو اسم وشهرة فريق العمل غير محترم وقليل فهم
oclar_1star,تجربه سيئة جدا وستكون ذكرى مؤلمه لدي أنا والعديد من عمال البناء الذين عملوا في هذه المنشأة
oclar_2star,كان الاكل كتير طيب بس بصراحة آخر مرا بعيد الفطر كان كل الاكل سيئ وقتا دفعت ٥٠ الف ولا شي طيب مستحيل ارجع مرة تانية
oclar_1star,جميل
oclar_1star,اوك
oclar_2star,الاسعار مرتفعة قليلا
oclar_2star,كول و شكور 😊
oclar_1star,خدمة سيئة
oclar_1star,مكان جميل لكن طهام غير لذيذ
oclar_1star,كافه رفاعي
oclar_2star,جيد ولكن اسعار مرتفعه
oclar_2star,لم ادخل اليه ابد وعلى الرغم انه جاري
oclar_1star,دون الوسط
oclar_1star,اقرف شاورما دجاج باكلا السندويش فاضي كلو خبز معجن شي بقرف يا ديعان حقا فيا 😡😡
oclar_1star,صح
oclar_1star,الخدمة بطيئة ولا يوجد مواقف خاصة للسيارات
oclar_1star,عجقة
oclar_1star,ما بنصح حاد يكول طلبت سطل كرسبي واصل لنصو الدجاج حبه صغير تفه عليكن
oclar_2star,مع كثرة مطاعم الوجبات السريعة آن للkfc أن يتواضع قليلا تجربتي معه في رمضان غير مشجعة
oclar_1star,طعم سيء،سعر خيالي،ديلفري خطوة.
oclar_2star,طعام بارد وغير لذيذ وخبز غير طري مقلي بزيت سيء رائحة غير جيدة
oclar_2star,جيد
oclar_1star,حرامية
oclar_1star,غير طازج
oclar_1star,لان هيك
oclar_1star,اطيب برغر
oclar_1star,جودة الاكل لاترقى للمستوى الجيد
oclar_2star,لا بأس
