id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:4543,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4572,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4592,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,,,الديكور | رايق,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4593,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,,,الديكور | رايق,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4600,ambience_candidate,parking,general_place_vibe | parking,True,False,المطعم | عاليه,,المطعم | المواقف,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4608,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding,True,False,الطاوله | المطعم,,الطاوله | المطعم | زحمه | مزدحم,,4.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4620,ambience_candidate,smell,general_place_vibe | seating_comfort | smell,True,False,المطعم | ريحه,,المطعم | بارتشن | ريحه,الاكل | البطاطس,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:4629,ambience_candidate,decor_furniture,general_place_vibe | decor_furniture,True,False,,يفتح النفس,الديكور,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4636,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe | privacy,True,False,المكان,,الطاولات | المكان | خصوصيه | طاوله,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4644,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم | وسخه,,الجلسه | الطاولات | المطعم,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4659,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | ريحه | قديم,,المطعم | ريحه | قديم,البيتزا | السلطه | الكاشير,3.9,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:4671,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4681,ambience_candidate,seating_comfort,seating_comfort | space_crowding,True,False,,,الطاولات | فاضي,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4696,ambience_candidate,smell,general_place_vibe | smell | space_crowding,True,False,المطعم | ريحه,,المطعم | ريحه | فاضي,الاسعار | البطاطس | اللحم | غاليه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:4700,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,الجلسات | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4708,ambience_candidate,privacy,privacy | general_place_vibe,True,False,المطعم,قسم العوائل,المطعم,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4750,ambience_candidate,space_crowding,space_crowding,True,False,قديمه,,ضيق,,1.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4765,ambience_candidate,lighting,lighting | general_place_vibe,True,False,المطعم,,الاضاءه | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4777,ambience_candidate,privacy,privacy | general_place_vibe | space_crowding,True,False,المطعم | المكان,قسم العوائل,المطعم | المكان | ضيقه,,5.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4790,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم,,اجواء | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4794,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | ريحه | زيت,,المطعم | ريحه,الدجاج | طعمها,2.9,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:4839,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4841,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المكان,,المكان | كئيب,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4853,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المطعم,,الديكور | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4860,ambience_candidate,parking,parking,True,False,,,المواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4868,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,الطاولات | المطعم | طاوله,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4871,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4875,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المحل,,الطاولات | المحل,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4888,ambience_candidate,noise_music,noise_music | general_place_vibe,True,False,المطعم,,ازعاج | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4904,ambience_candidate,privacy,privacy,True,False,,,عوائل,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4913,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4916,ambience_candidate,smell,general_place_vibe | smell,True,False,المكان | رائحه,,المكان | رائحه,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:4921,ambience_candidate,space_crowding,space_crowding,True,False,,,ضيقه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4922,ambience_candidate,seating_comfort,seating_comfort | privacy,True,False,,,الجلسات | خصوصيه,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4923,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4927,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:4934,ambience_candidate,seating_comfort,seating_comfort | privacy,True,False,,,الجلسه | عوائل,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4959,ambience_candidate,seating_comfort,seating_comfort,True,False,بارده,,الجلسه,,1.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4973,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | هادي,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:4979,ambience_candidate,smell,general_place_vibe | smell | parking,True,False,المطعم | ريحه | زيت,,المطعم | ريحه | موقف,الاكل | البرجر | الكاشير | اللحم | الوجبه,3.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:4984,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5013,ambience_candidate,smell,privacy | general_place_vibe | smell,True,False,المطعم | رائحه,قسم العوائل,المطعم | رائحه,الطعام,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5022,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5024,ambience_candidate,smell,general_place_vibe | outdoor_view | temperature_ac | smell,True,False,المطعم | برا | ريحه,,المطعم | برا | برد | ريحه,الاكل | البطاطس | السعر,4.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5037,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,الفرع,,الجلسات | الفرع,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5040,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | رايق | زحام | زحمه,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5042,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,الجو | المطعم | هادي,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5043,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5083,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المحل,,الديكور | المحل,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5088,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم,,المطعم | دخان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5091,ambience_candidate,decor_furniture,decor_furniture,True,False,,,الديكور,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5093,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المطعم,,الديكور | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5102,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort | parking,True,False,المطعم,,المطعم | طاوله | مواقف,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5106,ambience_candidate,smell,smell | general_place_vibe,True,False,المطعم | المكان | بارده | حاره,ريحه المكان,المطعم | المكان,البرجر | الكاشير | اللحم,5.2,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5108,ambience_candidate,smell,general_place_vibe | smell | seating_comfort,True,False,المحل | المطعم,,المحل | المطعم | دخان | طاوله,البطاطس | الطعام | الطعم | الكاشير,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5115,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | رائحه,,المطعم | دخان | رائحه,اللحم,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5126,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الطاولات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5136,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5142,ambience_candidate,noise_music,noise_music,True,False,,,مزعج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5143,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | ريحه,,المطعم | ريحه,الاسعار | البرجر,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:5259,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5287,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات | الجلسه,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5304,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort,True,False,المطعم,,المطعم | طاوله,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5314,ambience_candidate,smell,seating_comfort | smell,True,False,رائحه,,الجلسات | رائحه,الدجاج | انتظرت,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5315,ambience_candidate,smell,smell | seating_comfort | general_place_vibe,True,False,الطاوله | المطعم | المكان | ريحه,ريحه دخان,الطاوله | المطعم | المكان | دخان | ريحه,الاكل | الدجاج,8.2,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5320,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5328,ambience_candidate,seating_comfort,seating_comfort,True,False,,,البارتشن,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5423,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | ريحه,,المطعم | ريحه,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:5450,ambience_candidate,bathroom_facilities,general_place_vibe | bathroom_facilities,True,False,المطعم | وسخ,,المطعم | المناديل,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5455,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5478,ambience_candidate,smell,general_place_vibe | smell | parking,True,False,المطعم | المكان | رائحه,,المطعم | المكان | رائحه | موقف,الدجاج,4.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5479,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الطاولات | طاوله,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5480,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5504,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم,,الجو | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5515,ambience_candidate,privacy,privacy | seating_comfort | general_place_vibe,True,False,المكان,قسم العوائل,الطاولات | الكراسي | المكان,,5.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5517,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم | المكان,,المطعم | المكان | ضيق,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5530,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المكان,,المكان | هادي,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5534,ambience_candidate,temperature_ac,temperature_ac | general_place_vibe,True,False,,,التكييف | رايق,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5540,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم,,الجو | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5557,ambience_candidate,smell,general_place_vibe | smell,True,False,الفرع | المطعم | المكان | وسخ,,الفرع | المطعم | المكان | مجاري,,5.2,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5564,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5565,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5571,ambience_candidate,temperature_ac,temperature_ac | space_crowding,True,False,بارد,,بارد | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5588,ambience_candidate,smell,decor_furniture | general_place_vibe | smell,True,False,المطعم | المكان | رائحه,,الديكور | المطعم | المكان | رائحه,الاكل | الطعم,4.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:5606,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | ريحه,,المطعم | ريحه,,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:5608,ambience_candidate,smell,seating_comfort | general_place_vibe | smell | space_crowding,True,False,المطعم | ريحه,,الجلسه | المطعم | ريحه | ضيقه,الاكل | الرز,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5633,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5653,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5664,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5674,ambience_candidate,lighting,lighting | seating_comfort,True,False,,,الاضاءه | الجلسات,,2.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5675,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المطعم,,الديكور | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5678,ambience_candidate,noise_music,noise_music,True,False,,,ازعاج,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5679,ambience_candidate,temperature_ac,seating_comfort | general_place_vibe | temperature_ac,True,False,المطعم | بارد,,الجلسات | المطعم | بارد,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5687,ambience_candidate,seating_comfort,seating_comfort | privacy | parking,True,False,,,الكراسي | مكشوف | موقف,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5710,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المكان,يفتح النفس,المكان,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5713,ambience_candidate,temperature_ac,temperature_ac | general_place_vibe,True,False,المحل | عاليه,,التكييف | المحل,,2.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5725,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المكان,,الديكور | المكان,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5741,ambience_candidate,smell,seating_comfort | parking | general_place_vibe | smell,True,False,الطاوله | المطعم | ريحه,,الجلسات | الدخول | الطاوله | المطعم | ريحه,الاكل | الخبز | الشاورما | طعمه | طعمها,5.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:5748,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | رائحه,,المطعم | رائحه,الخبز | الفاتوره | خطا | ما طلبنا,2.6,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:5749,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم | المكان,,المطعم | المكان | ضيق,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5800,ambience_candidate,decor_furniture,decor_furniture | general_place_vibe,True,False,المطعم,,الديكور | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5806,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الطاولات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5828,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسات,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5829,ambience_candidate,general_place_vibe,general_place_vibe,True,False,المطعم,,الجو | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5835,ambience_candidate,outdoor_view,outdoor_view,True,False,,,اطلاله,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5894,ambience_candidate,noise_music,noise_music | general_place_vibe | parking,True,False,المطعم,,ازعاج | المطعم | المواقف,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5895,ambience_candidate,parking,parking,True,False,,,مواقف,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5901,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe | outdoor_view,True,False,المطعم | برا,,الجلسه | المطعم | برا,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:5907,ambience_candidate,decor_furniture,general_place_vibe | decor_furniture | seating_comfort,True,False,المطعم,,اجواء | الديكور | المطعم | بارتشن,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5921,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | رائحه,,المطعم | رائحه,الاكل,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:5928,ambience_candidate,temperature_ac,temperature_ac | space_crowding,True,False,بارد,,بارد | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5937,ambience_candidate,privacy,privacy | decor_furniture,True,False,,قسم العوائل,الديكور,,3.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5959,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | رائحه,,المطعم | رائحه,الدجاج,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,0
hadyelsahar/ar_res_reviews:5982,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe,True,False,المطعم,,الطاولات | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5983,ambience_candidate,smell,general_place_vibe | smell,True,False,المطعم | رائحه,,المطعم | رائحه,الاكل | الرز | الطعام | طعمه,2.6,unreviewed,only ambiguous risky tokens present - needs human judgment,weak,1
hadyelsahar/ar_res_reviews:5991,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | هادي,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5992,ambience_candidate,privacy,privacy | general_place_vibe,True,False,المطعم,,افراد | المطعم,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:5993,ambience_candidate,privacy,general_place_vibe | privacy,True,False,المطعم | المكان,,المطعم | المكان | عوائل,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6014,ambience_candidate,outdoor_view,general_place_vibe | outdoor_view,True,False,المطعم,,المطعم | الواجهه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6021,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:6030,ambience_candidate,general_place_vibe,general_place_vibe,True,False,,,رايق,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6040,ambience_candidate,privacy,general_place_vibe | privacy,True,False,المطعم | المكان,,المطعم | المكان | عوائل,,3.6,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6042,ambience_candidate,space_crowding,space_crowding,True,False,,,زحمه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6046,ambience_candidate,seating_comfort,general_place_vibe | seating_comfort,True,False,المطعم,,المطعم | طاوله,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6083,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | ضيق,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,0
hadyelsahar/ar_res_reviews:6092,ambience_candidate,temperature_ac,temperature_ac,True,False,,,حراره,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6104,ambience_candidate,space_crowding,general_place_vibe | space_crowding,True,False,المطعم,,المطعم | زحمه,,2.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6110,ambience_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding,True,False,المطعم,,الجلسات | المطعم | زحمه,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6123,ambience_candidate,seating_comfort,seating_comfort,True,False,,,الجلسه,,1.0,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6145,ambience_candidate,parking,parking | general_place_vibe | space_crowding,True,False,المكان,,المدخل | المكان | زحمه,,3.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
hadyelsahar/ar_res_reviews:6146,ambience_candidate,noise_music,noise_music | seating_comfort | general_place_vibe,True,False,المكان,دي جي,الجلسات | المكان,,4.3,unreviewed,"ambience phrase/token present, no hard-negative cue",weak,1
