id,weak_label,ambience_subtype,ambience_subtype_all,contains_ambience_keyword,is_hard_negative,risk_keyword,high_precision_hits,single_token_hits,hard_negative_hits,score,review_status,notes,label_confidence,polarity
hadyelsahar/ar_res_reviews:6282,hard_negative_candidate,space_crowding,space_crowding,True,True,,,هادي,البيتزا,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6284,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort | noise_music,True,True,المطعم,,المطعم | بارتشن | مزعج,الاكل | البيتزا | طعمها,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6290,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم | متسخ,,المطعم | المواقف,الاكل | السعر | طعمه,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6298,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم | المكان,,الديكور | المطعم | المكان,الاكل | الرز | السعر | طعمه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6299,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم | المكان | زيت,,الديكور | المطعم | المكان,الطعام | النكهه,3.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6309,hard_negative_candidate,temperature_ac,seating_comfort | temperature_ac,True,True,الطاوله | حار,,الجلسات | الطاوله | ثلج | حار,الاكل | الخبز | اللحم | طلبات,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6311,hard_negative_candidate,temperature_ac,seating_comfort | temperature_ac,True,True,الطاوله | بارد | قديمه,,الطاوله | بارد,الاكل | مالح | الاكل بارد,2.9,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:6313,hard_negative_candidate,,,False,True,,,,الاكل | السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6320,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المطعم | بارد,المطعم بارد,المطعم | بارد,الاكل,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6332,hard_negative_candidate,,,False,True,عاليه,,,الاسعار | الاكل | مبالغ فيها | مبالغ فيه,0.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:6334,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding,True,True,المحل,,الجلسات | المحل | زحمه,الطعم,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6335,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,الاسعار,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6338,hard_negative_candidate,parking,parking | general_place_vibe,True,True,المطعم,,المدخل | المطعم,الدجاج | الطعام,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6339,hard_negative_candidate,parking,parking | general_place_vibe,True,True,المطعم,,الدخول | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6342,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الرز,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6354,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,الجو | المطعم | واسع,الاكل | السعر,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6355,hard_negative_candidate,temperature_ac,temperature_ac,True,True,بارد,,بارد,الاكل | الاكل بارد,1.3,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,0
hadyelsahar/ar_res_reviews:6366,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,الفرع | المطعم | زيت,,الجلسات | الفرع | المطعم,الاسعار | الاكل | الدجاج | الطعام | الموظفين | طعمه | طلبات,3.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6377,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,طلبات,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6379,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المحل | حار,,المحل | ثلج | حار,الشاورما,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6383,hard_negative_candidate,temperature_ac,temperature_ac | smell | space_crowding,True,True,بارد | ريحه,,بارد | ريحه | زحمه,الاسعار,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6402,hard_negative_candidate,parking,parking,True,True,,,موقف,الشاورما | الكاشير | تاخر الطلب,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6410,hard_negative_candidate,space_crowding,space_crowding,True,True,,,زحمه,الاسعار,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6419,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه | ضيق,الرز | اللحم,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6429,hard_negative_candidate,,,False,True,,,,السعر | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6432,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac | space_crowding,True,True,المطعم | بارد,,المطعم | بارد | فاضي,الموظفين,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6435,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الفاتوره | اللحم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6443,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | هادي,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6444,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,,,الجلسات | الجو,الاكل | الموظفين,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6445,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6459,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe,True,True,المطعم,,الجلسات | المطعم,الطعم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6461,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل | الطعم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6465,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الارز | الاسعار | البطاطس | الطعام,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6487,hard_negative_candidate,noise_music,noise_music | seating_comfort | general_place_vibe,True,True,المطعم,,اطفال | الجلسه | المطعم | طاوله,الاكل | الخبز | الدجاج,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6488,hard_negative_candidate,temperature_ac,decor_furniture | general_place_vibe | parking | temperature_ac,True,True,المطعم | حار,,الديكور | المطعم | المواقف | حار,الاسعار | الاكل | الطعام,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6491,hard_negative_candidate,seating_comfort,seating_comfort | decor_furniture | general_place_vibe | outdoor_view,True,True,المطعم | برا,,الجلسه | الديكور | المطعم | برا | رايق,الاكل,5.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6529,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac | privacy | parking,True,True,المكان | حار,,المكان | حار | عوائل | مواقف,الاكل | الدجاج | الكاشير | اللحم | الموظفين,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6533,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,البرجر | البطاطس | ما يستاهل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6543,hard_negative_candidate,parking,parking,True,True,,,مواقف,الاكل | البرجر | البطاطس,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6546,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المطعم | المكان | عاليه,,المطعم | المكان,الاسعار | البرجر | الخبز | الطعام | اللحم | وقت طويل,2.9,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6557,hard_negative_candidate,seating_comfort,seating_comfort | outdoor_view,True,True,برا,,الجلسات | برا,الخبز | الدجاج | اللحم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6563,hard_negative_candidate,,,False,True,,,,الشاورما | الطعم | بدون مايونيز | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6571,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort | space_crowding,True,True,المطعم,,المطعم | بارتشن | زحمه,الاسعار | البرجر | الطعام | اللحم | الموظفين,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6581,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe | space_crowding | seating_comfort,True,True,المطعم,,الديكور | المطعم | زحمه | طاوله,الاكل | الطعم,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6582,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المكان | قديم,المكان قديم,المكان | قديم,الاكل,4.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6583,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort,True,True,المحل | المطعم,,المحل | المطعم | قزاز,البطاطس | الخبز | الدجاج | الكاشير,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6585,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل | البيتزا,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6587,hard_negative_candidate,lighting,lighting | noise_music | space_crowding,True,True,,اضاءه خافته,موسيقي | هادي,الاكل,4.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6600,hard_negative_candidate,parking,general_place_vibe | parking,True,True,المطعم,,المطعم | موقف,الاسعار | الويتر | غالي,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6601,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,الجو | المطعم | ضيق,طعمه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6602,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,غاليه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6603,hard_negative_candidate,noise_music,general_place_vibe | noise_music | temperature_ac | seating_comfort,True,True,المطعم | المكان,,اجواء | اصوات | المطعم | المكان | حراره | طاوله,الارز | الخبز | السلطه | الطعام | اللحم | طعمه,6.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6606,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,بارتشن,مبالغ فيه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6607,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe | space_crowding | parking,True,True,المطعم,,الجلسات | المطعم | زحمه | مواقف,السعر | الطعم | غالي,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6608,hard_negative_candidate,noise_music,noise_music | outdoor_view | general_place_vibe | space_crowding,True,True,المطعم,,ازعاج | البلكونه | المطعم | زحمه,الاسعار | مبالغ فيها | مبالغ فيه,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6611,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الطاولات,الطعام,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6612,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاسعار | الطعام | الموظفين,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6613,hard_negative_candidate,temperature_ac,seating_comfort | general_place_vibe | temperature_ac,True,True,المطعم | بارد | زيت,,الطاولات | المطعم | بارد,الاكل,3.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6615,hard_negative_candidate,seating_comfort,general_place_vibe | seating_comfort,True,True,المطعم,,المطعم | طاوله,الاسعار | الاكل | انتظرنا | مبالغ فيها | مبالغ فيه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6618,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الكراسي,الاكل | الطعم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6619,hard_negative_candidate,outdoor_view,outdoor_view | decor_furniture | seating_comfort | general_place_vibe,True,True,الطاوله | المطعم,,الخارجي | الديكور | الطاولات | الطاوله | المطعم,الاكل | الفاتوره | غاليه,5.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6621,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاكل | السعر | اللحم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6622,hard_negative_candidate,,,False,True,,,,مبالغ فيها | مبالغ فيه,0.0,unreviewed,multi-word hard-negative phrase present - confirmed non-ambience,weak,1
hadyelsahar/ar_res_reviews:6632,hard_negative_candidate,seating_comfort,seating_comfort | decor_furniture | general_place_vibe,True,True,المطعم,,الجلسات | الديكور | المطعم,الطعام | غاليه | مبالغ فيها | مبالغ فيه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6635,hard_negative_candidate,temperature_ac,temperature_ac | seating_comfort | decor_furniture | general_place_vibe | parking,True,True,المطعم | عاليه,,التكييف | الجلسه | الديكور | المطعم | المواقف,الاسعار | الاكل | البيتزا | طعمه | طعمها | نيء,5.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6639,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاسعار | الاكل | غاليه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6640,hard_negative_candidate,privacy,privacy,True,True,,,خصوصيه,غاليه,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6647,hard_negative_candidate,noise_music,general_place_vibe | noise_music | space_crowding,True,True,المطعم,,المطعم | صجه | هادي,الاكل | البيتزا | غالي,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6654,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الدجاج | السعر | الطعم | مبالغ فيه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6655,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الدجاج | السعر | الطعم | مبالغ فيه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6657,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الاسعار | الطعم,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6674,hard_negative_candidate,temperature_ac,noise_music | lighting | temperature_ac | seating_comfort | general_place_vibe | privacy,True,True,الطاوله | المكان,,ازعاج | الاضاءه | التكييف | الجلسات | الطاوله | المكان | خصوصيه | رايق,الموظف,8.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6677,hard_negative_candidate,temperature_ac,seating_comfort | temperature_ac,True,True,بارد,,الجلسات | بارد,الاكل | الاكل بارد,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6685,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم | عاليه,,الديكور | المطعم,الطعم,2.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6689,hard_negative_candidate,smell,smell | privacy,True,True,ريحه,ريحه مجاري,ريحه | عوائل | مجاري,السعر,5.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6704,hard_negative_candidate,seating_comfort,seating_comfort | general_place_vibe | parking,True,True,المطعم,,الجلسات | المطعم | المواقف,الرز,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6707,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,الاسعار | طعمه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6709,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاسعار,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6712,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المكان,,المكان | ضيق,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6713,hard_negative_candidate,temperature_ac,privacy | temperature_ac,True,True,بارد,قسم العوائل,بارد,الاسعار | الاكل | مبالغ فيها | مبالغ فيه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6734,hard_negative_candidate,temperature_ac,seating_comfort | general_place_vibe | temperature_ac | space_crowding,True,True,المطعم | بارد | بارده,,الطاولات | المطعم | بارد | حواجز | زحمه | ضيق | طاوله,الاكل | الطعام | الموظف | الموظفين | النادل | انتظرنا | ناقصه,7.9,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6736,hard_negative_candidate,privacy,privacy,True,True,عاليه,,عوائل,الاكل,1.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6742,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac,True,True,المطعم,,المطعم | حراره,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6745,hard_negative_candidate,outdoor_view,outdoor_view | general_place_vibe,True,True,المطعم,,الخارجي | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6746,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسه,الطعم,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6752,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الاكل | السعر | السلطه,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6753,hard_negative_candidate,general_place_vibe,general_place_vibe,True,True,المكان,,الجو | المكان | شرح,الاسعار | الاكل | غاليه,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6754,hard_negative_candidate,temperature_ac,temperature_ac | general_place_vibe | seating_comfort,True,True,المكان,,التكييف | الجو | الكراسي | المكان | رايق,الاكل | السلطه | ما طلبت,5.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6768,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,انتظرت | ما طلبت,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6782,hard_negative_candidate,seating_comfort,seating_comfort | decor_furniture | general_place_vibe | bathroom_facilities | temperature_ac,True,True,المطعم | المكان,,الجلسات | الديكور | المطعم | المغاسل | المكان | حراره,الاكل | الرز | طلبات,6.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6794,hard_negative_candidate,decor_furniture,decor_furniture | lighting,True,True,,,الديكور | مظلم,الاسعار | غالي,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6795,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac | lighting,True,True,المكان,,المكان | المكيف | حر | مظلم,الاكل,4.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6799,hard_negative_candidate,decor_furniture,decor_furniture | seating_comfort | general_place_vibe,True,True,المطعم,,الاثاث | الكراسي | المطعم,الاكل,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6800,hard_negative_candidate,space_crowding,general_place_vibe | space_crowding,True,True,المطعم,,المطعم | زحمه,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6801,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac | space_crowding,True,True,المكان | حار,,المكان | حار | زحمه,الاكل | اللحمه,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6808,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,ساتر,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6809,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6810,hard_negative_candidate,parking,parking | general_place_vibe,True,True,المطعم,,المدخل | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6812,hard_negative_candidate,temperature_ac,general_place_vibe | temperature_ac | space_crowding,True,True,المطعم | بارد,,المطعم | بارد | زحمه,الاكل | الخبز | وقت طويل,3.6,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6815,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe,True,True,المطعم,,الديكور | المطعم,الاكل,2.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6816,hard_negative_candidate,privacy,privacy | seating_comfort,True,True,,جلسات العوائل,الجلسات,الاسعار | الاكل,3.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6824,hard_negative_candidate,seating_comfort,seating_comfort,True,True,,,الجلسات,الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6827,hard_negative_candidate,decor_furniture,decor_furniture,True,True,,,الديكور,الاسعار | الاكل,1.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6829,hard_negative_candidate,privacy,privacy | seating_comfort,True,True,,قسم العوائل,الجلسه | طاوله,الاكل,4.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6832,hard_negative_candidate,noise_music,noise_music | seating_comfort,True,True,,,ازعاج | الجلسات,السعر,2.0,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6838,hard_negative_candidate,privacy,privacy | general_place_vibe,True,True,المطعم,قسم العوائل,المطعم,محروق,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,1
hadyelsahar/ar_res_reviews:6840,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe | parking,True,True,المطعم,,الديكور | المطعم | مواقف,الاكل | السعر,3.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
hadyelsahar/ar_res_reviews:6844,hard_negative_candidate,decor_furniture,decor_furniture | general_place_vibe | space_crowding | noise_music | parking,True,True,المطعم,,الديكور | المطعم | زحمه | صجه | مواقف,الاسعار | طعمه,5.3,unreviewed,ambience-words present alongside hard-negative cue - likely a non-ambience complaint,weak,0
