row_id,category,priority,source,text_sha256,text_len_chars,text_len_words
56129,خدمة الموظفين,متوسطة,production,f4b326d51793d0af,60,11
56130,جودة الطعام,متوسطة,production,ff1c001c2be4dc32,61,14
56131,السعر والقيمة,عالية,production,714952f9acbfa66c,47,9
56132,خدمة الموظفين,متوسطة,production,e8c4d23f30d8aaf3,49,9
56133,جودة الطعام,متوسطة,production,58332ee3d9c73c0f,32,5
56134,خدمة الموظفين,متوسطة,production,bda1e0710241322a,40,7
56135,خدمة الموظفين,متوسطة,production,41f0a2504a12e89d,131,26
56136,جودة الطعام,متوسطة,production,6202575deb517c71,36,6
56137,جودة الطعام,عالية,production,55ecfcaa74dfd976,231,41
56138,جودة الطعام,عالية,production,432afa1901207049,66,13
56139,جودة الطعام,متوسطة,production,f37981036a3a8f6d,145,27
56140,جودة الطعام,متوسطة,production,5b45815a16dcb37e,47,9
56141,خدمة الموظفين,متوسطة,production,d6ad47395e607de2,36,6
56142,السعر والقيمة,منخفضة,production,16c4785e700ea0bd,22,4
56143,جودة الطعام,متوسطة,production,9cd8975e358ce64f,118,23
56144,جودة الطعام,متوسطة,production,0c82ce87ee0cbe47,54,10
56145,النظافة,متوسطة,production,3a16cced0b1bf488,133,30
56146,جودة الطعام,متوسطة,production,8a1c7d4cfcaf37d6,416,81
56147,خدمة الموظفين,متوسطة,production,48c8ab88c736f5c4,94,19
56148,جودة الطعام,متوسطة,production,0d100d8e06ebb28d,1451,268
56149,السعر والقيمة,متوسطة,production,16909c5191dfc7c4,253,47
56150,خدمة الموظفين,متوسطة,production,d6b86c4c2bee995d,126,26
56151,جودة الطعام,متوسطة,production,3ded25e3a70678eb,78,16
56152,جودة الطعام,متوسطة,production,dc2028811878f7e1,29,6
56153,جودة الطعام,متوسطة,production,3764fa4403f0a12a,140,27
56154,وقت الانتظار,متوسطة,production,2af1cf0757527e7e,16,3
56155,جودة الطعام,متوسطة,production,7e580319601e9314,116,22
56156,جودة الطعام,متوسطة,production,77c6b9d8f24352bb,121,22
56157,السعر والقيمة,عالية,production,5763bffc8934916d,146,29
56158,جودة الطعام,متوسطة,production,6bfad72866bb4075,14,3
56159,السعر والقيمة,منخفضة,production,b081adf0592d9613,55,10
56160,جودة الطعام,متوسطة,production,65b2e290eb6f11d9,26,5
56161,جودة الطعام,متوسطة,production,0f04001584ba9bc5,78,15
56162,السعر والقيمة,منخفضة,production,a56c3b2434470e9c,38,6
56163,جودة الطعام,متوسطة,production,f7ea756fdfab768e,248,46
56164,جودة الطعام,متوسطة,production,32dbd7398602a65e,39,8
56165,وقت الانتظار,متوسطة,production,d3aa192388c3faba,36,7
56166,السعر والقيمة,منخفضة,production,6a9c2e61591882ab,32,6
56167,خدمة الموظفين,متوسطة,production,e8958baeff453996,21,4
56168,جودة الطعام,متوسطة,production,9573cb9a65175553,120,22
56169,السعر والقيمة,متوسطة,production,e6bc3694c07951c2,72,14
56170,جودة الطعام,متوسطة,production,27497eac8d75da16,50,8
56171,جودة الطعام,متوسطة,production,307cab6000e49f29,29,6
56172,النظافة,متوسطة,production,a7b62221c11ae829,102,17
56173,جودة الطعام,متوسطة,production,cfdb6744cebe0702,107,18
56174,جودة الطعام,متوسطة,production,0d37b3384b256308,17,3
56175,خدمة الموظفين,متوسطة,production,c59cc9fce7e7782d,28,6
56176,السعر والقيمة,منخفضة,production,e8cd8dfb0cd48d3a,61,11
56177,جودة الطعام,عالية,production,acfd0242d9c19329,43,8
56178,السعر والقيمة,منخفضة,production,c9a8f8742c7df920,49,9
56179,خدمة الموظفين,متوسطة,production,af54d33d0341b969,24,4
56180,جودة الطعام,متوسطة,production,87e35f811b09721f,176,35
56181,النظافة,متوسطة,production,bb92cd425a892a47,125,25
56182,السعر والقيمة,منخفضة,production,3232d14bd1c9c998,42,8
56183,جودة الطعام,متوسطة,production,3d058232c71648a9,68,13
56184,جودة الطعام,متوسطة,production,8291838bd88e65d4,69,12
56185,جودة الطعام,متوسطة,production,3d1c918c43b27674,11,2
56186,جودة الطعام,متوسطة,production,cf513fb7363ad935,105,20
56187,جودة الطعام,متوسطة,production,a011d5960dfdb68c,32,6
56188,جودة الطعام,متوسطة,production,b161fdc35c313af8,20,4
56189,النظافة,متوسطة,production,0e17d8a949565f39,35,6
56190,السعر والقيمة,منخفضة,production,c90a6f135e909840,10,2
56191,خدمة الموظفين,متوسطة,production,3c5712db866dab95,28,7
56192,جودة الطعام,متوسطة,production,0f609e306eb43885,44,8
56193,جودة الطعام,متوسطة,production,a03c06bf19ba9e5e,11,2
56194,السعر والقيمة,منخفضة,production,d8711943ec46e9d3,26,4
56195,جودة الطعام,عالية,production,82b00d8544d9bcae,77,14
56196,السعر والقيمة,منخفضة,production,275fd2f06bb11270,57,9
56197,جودة الطعام,متوسطة,production,8ac68881e91d17aa,39,7
56198,السعر والقيمة,منخفضة,production,c19122fac5713eb2,42,8
56199,السعر والقيمة,منخفضة,production,f32f7219e6837e5a,43,7
56200,جودة الطعام,متوسطة,production,c6cd2d14ca429b5f,18,4
56201,جودة الطعام,متوسطة,production,eb3108720cbf1406,76,15
56202,جودة الطعام,متوسطة,production,dd26f49a64690ce0,248,48
56203,جودة الطعام,متوسطة,production,6adda97ed92b1439,114,23
56204,السعر والقيمة,منخفضة,production,93d0a2726357efa0,19,3
56205,خدمة الموظفين,متوسطة,production,f179143b662605fa,46,9
56206,السعر والقيمة,متوسطة,production,da3b0eb2e7cbbd70,309,62
56207,جودة الطعام,متوسطة,production,7aadd9b1efd94bd9,9,2
56208,جودة الطعام,متوسطة,production,0997374cde2b947c,18,3
56209,جودة الطعام,متوسطة,production,3d8c45285e623f4d,24,5
56210,جودة الطعام,متوسطة,production,9cc86cebdf2f51a0,83,14
56211,جودة الطعام,متوسطة,production,3e68433acfe3ed27,8,2
56212,السعر والقيمة,منخفضة,production,2cb212ecc75c98ed,39,8
56213,السعر والقيمة,منخفضة,production,55d7f7bd7239f178,36,8
56214,خدمة الموظفين,متوسطة,production,591c2dcc59ebb50b,58,11
56215,السعر والقيمة,منخفضة,production,52817333d471b2de,30,6
56216,النظافة,عالية,production,3a384650e6238261,41,8
56217,جودة الطعام,متوسطة,production,cd633ead91a3472a,46,8
56218,جودة الطعام,متوسطة,production,964ae3bbe004f39f,97,18
56219,جودة الطعام,متوسطة,production,c2d304c2e690aa67,28,5
56220,خدمة الموظفين,متوسطة,production,bfcdb2b2903949ad,23,4
56221,السعر والقيمة,منخفضة,production,f82b8704908d757d,29,5
56222,جودة الطعام,متوسطة,production,891cfbc33b1363a6,26,5
56223,جودة الطعام,متوسطة,production,9cde195b0e68e0ee,19,3
56224,جودة الطعام,متوسطة,production,237a36d4e173a88d,20,4
56225,خدمة الموظفين,متوسطة,production,21c81bb33f85dfca,62,10
56226,جودة الطعام,متوسطة,production,c0233858a4a203c0,12,3
56227,جودة الطعام,متوسطة,production,f5bc9b51518f524e,57,10
56228,جودة الطعام,متوسطة,production,f3676ca07c089eb9,361,66
56229,جودة الطعام,متوسطة,production,90607c54a351c95a,34,6
56230,جودة الطعام,متوسطة,production,99943ccaa9ccf4cf,42,7
56231,جودة الطعام,متوسطة,production,0be4c23a8d8c993d,38,7
56232,جودة الطعام,متوسطة,production,4045122ae91f7ce1,26,4
56233,جودة الطعام,متوسطة,production,5662da1d2283a372,59,11
56234,السعر والقيمة,منخفضة,production,dbd6a89eb6afc964,44,7
56235,جودة الطعام,متوسطة,production,5da3b2057a439a47,106,18
56236,وقت الانتظار,متوسطة,production,f7e247696c829dee,22,5
56237,جودة الطعام,متوسطة,production,30210e7529c0d729,100,20
56238,جودة الطعام,متوسطة,production,dfecd842a8632212,90,19
56239,جودة الطعام,متوسطة,production,45994886aee5332f,14,3
56240,خدمة الموظفين,متوسطة,production,797d855781d5ffd7,28,5
56241,خدمة الموظفين,متوسطة,production,8a8d838f79540f20,146,26
56242,السعر والقيمة,عالية,production,79377f6594547388,40,9
56243,جودة الطعام,متوسطة,production,cf4c400f8dab041c,68,13
56244,جودة الطعام,متوسطة,production,f7a05394d3b2ff11,41,8
56245,جودة الطعام,متوسطة,production,f8be217b194e0f25,18,3
56246,خدمة الموظفين,متوسطة,production,61afa36b78e2e98d,128,26
56247,جودة الطعام,متوسطة,production,9e95215764500c9b,57,9
56248,جودة الطعام,متوسطة,production,d9d3913a136043e5,44,8
56249,جودة الطعام,متوسطة,production,309f78693341450a,45,8
56250,السعر والقيمة,منخفضة,production,3ff78ecca491e3a2,34,6
56251,السعر والقيمة,منخفضة,production,5989f311a88124bb,67,12
56252,جودة الطعام,متوسطة,production,e90e76a0700d5b53,172,31
56253,جودة الطعام,متوسطة,production,1254bbaacd1bca43,47,9
56254,جودة الطعام,متوسطة,production,f6a816f3f1a0621c,30,6
56255,جودة الطعام,متوسطة,production,342161cd0fe9947d,79,15
56256,جودة الطعام,متوسطة,production,ba25b24b1d40fac9,141,26
56257,خدمة الموظفين,متوسطة,production,6b95b94c9a7105ea,22,4
56258,خدمة الموظفين,متوسطة,production,b734bf0de865c8f5,55,9
56259,خدمة الموظفين,متوسطة,production,094144d37d15a524,52,9
56260,جودة الطعام,متوسطة,production,1e9f5820b53697d9,119,24
56261,خدمة الموظفين,متوسطة,production,fcf7c735e70f82e1,124,22
56262,خدمة الموظفين,متوسطة,production,a936c82b092d77a9,91,15
56263,السعر والقيمة,منخفضة,production,48b0680147e4d20e,148,28
56264,خدمة الموظفين,متوسطة,production,63c2d6105a8288c7,133,28
56265,جودة الطعام,متوسطة,production,c039879d8c1e868e,55,11
56266,جودة الطعام,متوسطة,production,8ef04ee0acb8d7e5,102,21
56267,جودة الطعام,متوسطة,production,daaa7f908dbb8536,36,8
56268,خدمة الموظفين,متوسطة,production,668a3e6bd2ef820a,32,6
56269,جودة الطعام,متوسطة,production,15e7118d05a37bd8,120,21
56270,خدمة الموظفين,متوسطة,production,70b07e870bbe03fa,121,19
56271,جودة الطعام,متوسطة,production,63207b601c733bc6,273,51
56272,السعر والقيمة,منخفضة,production,f2f8210401869f79,109,21
56273,السعر والقيمة,منخفضة,production,a803f3696dc93de2,263,50
56274,خدمة الموظفين,متوسطة,production,4948dc6ee141ce20,29,6
56275,خدمة الموظفين,متوسطة,production,ef9e93118b27417a,68,11
56276,جودة الطعام,متوسطة,production,5a473f707b6b83fc,113,20
56277,جودة الطعام,متوسطة,production,5c0ce1e0c50f7468,189,34
56278,جودة الطعام,متوسطة,production,bc6985aeb833ae30,260,46
56279,جودة الطعام,متوسطة,production,41ec6e34e8a39dbe,15,3
56280,جودة الطعام,متوسطة,production,db3f9ae24adf1060,100,19
56281,خدمة الموظفين,متوسطة,production,f41c96e952205695,80,14
56282,السعر والقيمة,عالية,production,bc34a59d5c92dc07,141,27
56283,جودة الطعام,متوسطة,production,6dbe25903522f32e,113,21
56284,جودة الطعام,متوسطة,production,619add32edcbfca0,21,3
56285,جودة الطعام,متوسطة,production,6ac16da773423412,74,15
56286,خدمة الموظفين,متوسطة,production,ed9a71e8ca4125c5,51,9
56287,خدمة الموظفين,متوسطة,production,66dcec83df13fb7c,22,4
56288,خدمة الموظفين,متوسطة,production,7de3a0b6820b2c5a,75,13
56289,جودة الطعام,متوسطة,production,a26c0ca181e849d0,300,55
56290,جودة الطعام,متوسطة,production,17640dd8443b1613,34,6
56291,خدمة الموظفين,متوسطة,production,4ed0a36787b73747,91,18
56292,خدمة الموظفين,متوسطة,production,a8e75694af8143cc,60,9
56293,خدمة الموظفين,متوسطة,production,dd782de0262e3284,54,10
56294,خدمة الموظفين,متوسطة,production,55444ffb7e27c979,56,9
56295,جودة الطعام,متوسطة,production,713d017798ad6a0a,165,29
56296,النظافة,متوسطة,production,3f4c0e212737d632,36,7
56297,السعر والقيمة,عالية,production,4ad1da314e907fef,76,13
56298,خدمة الموظفين,متوسطة,production,39f9e254ff5ed860,38,7
56299,جودة الطعام,متوسطة,production,ee2469ac91e9794c,86,15
56300,وقت الانتظار,متوسطة,production,7f1af4fbd8927af7,183,32
56301,جودة الطعام,متوسطة,production,84d844b758ea26bf,268,54
56302,وقت الانتظار,متوسطة,production,036cb89a6c69bb94,4,1
56303,النظافة,متوسطة,production,eb9b5f3107aae40d,98,19
56304,جودة الطعام,عالية,production,4716a14a78a0f352,100,20
56305,جودة الطعام,متوسطة,production,5b9e3f31ba10f669,31,6
56306,خدمة الموظفين,متوسطة,production,b07504bfd295e8d7,56,10
56307,خدمة الموظفين,متوسطة,production,ffb94db6ef03e811,23,4
56308,جودة الطعام,متوسطة,production,e5e5bf2146e72883,61,9
56309,السعر والقيمة,منخفضة,production,6e37f1a7e8f0a9f3,50,9
56310,جودة الطعام,متوسطة,production,6753276b99865b07,92,20
56311,جودة الطعام,متوسطة,production,b68ee1afe757631a,180,35
56312,خدمة الموظفين,متوسطة,production,e87803b9709ffe53,72,14
56313,خدمة الموظفين,متوسطة,production,9b85eba262c2b6c9,53,9
56314,جودة الطعام,متوسطة,production,48f1d011ae3e4703,17,4
56315,جودة الطعام,متوسطة,production,bf4ab09b508769e2,24,5
56316,خدمة الموظفين,متوسطة,production,8c1815b378ec94ad,35,6
56317,جودة الطعام,متوسطة,production,b0ec527694009fbd,78,16
56318,جودة الطعام,متوسطة,production,13d7b7c0d78d2396,130,25
56319,خدمة الموظفين,متوسطة,production,43d2ad142a871c08,73,13
56320,جودة الطعام,متوسطة,production,1172efcd88e807ac,65,12
56321,خدمة الموظفين,متوسطة,production,87836510deeaa60b,67,11
56322,جودة الطعام,متوسطة,production,f40fdf4ea1ec09cf,56,10
56323,جودة الطعام,متوسطة,production,1396b950a3f72208,83,15
56324,خدمة الموظفين,متوسطة,production,2d2cdd72ed900a13,35,6
56325,جودة الطعام,متوسطة,production,717000ceedba706c,65,12
56326,خدمة الموظفين,متوسطة,production,855cd599359c96a2,76,13
56327,جودة الطعام,متوسطة,production,52a23efdb717e48e,47,8
56328,جودة الطعام,متوسطة,production,1ef11d0b7a879ab9,177,34
56329,خدمة الموظفين,متوسطة,production,8b4417cba065e717,106,21
56330,خدمة الموظفين,متوسطة,production,216b96b0926d7d96,28,5
56331,السعر والقيمة,منخفضة,production,1f6b07a327d6116f,108,19
56332,خدمة الموظفين,متوسطة,production,83c74f799f29147d,64,11
56333,النظافة,متوسطة,production,a05b30a15b531b78,132,25
56334,جودة الطعام,متوسطة,production,efb02ec67be1ff91,147,26
56335,وقت الانتظار,متوسطة,production,e6d346f2611c5c40,66,12
56336,جودة الطعام,متوسطة,production,a2c378546ae0c87e,204,39
56337,خدمة الموظفين,متوسطة,production,a1b57cd3e919b70f,37,6
56338,جودة الطعام,متوسطة,production,e4ff96dc9b2b5389,96,16
56339,السعر والقيمة,منخفضة,production,a99ff1391e0ff777,25,4
56340,جودة الطعام,متوسطة,production,cfcc2eda1efcda4a,96,16
56341,خدمة الموظفين,متوسطة,production,4577be89583ab85d,157,25
56342,جودة الطعام,متوسطة,production,15f346f00bcb1be3,90,16
56343,جودة الطعام,متوسطة,production,1630738d570110b0,16,3
56344,خدمة الموظفين,متوسطة,production,f5778ae40c0ed10c,59,10
56345,جودة الطعام,متوسطة,production,a272a7caf9749f37,69,14
56346,السعر والقيمة,منخفضة,production,b75520268b650eff,116,21
56347,خدمة الموظفين,متوسطة,production,25b601f0d216b1ee,247,45
56348,جودة الطعام,متوسطة,production,6c667d4a90e8a0f7,89,16
56349,جودة الطعام,متوسطة,production,95cb5ae01c6f85ce,56,9
56350,السعر والقيمة,منخفضة,production,50e6d5a918b19d65,19,4
56351,السعر والقيمة,منخفضة,production,d3f6d1fd6743f56e,130,26
56352,جودة الطعام,متوسطة,production,2dcecfadf218e883,66,11
56353,جودة الطعام,متوسطة,production,70f344ffb7a47731,93,17
56354,جودة الطعام,متوسطة,production,4ddb0441faa4c248,70,12
56355,جودة الطعام,متوسطة,production,352509e9b86a9d2a,50,11
56356,جودة الطعام,متوسطة,production,1a657ebe8c043aca,42,7
56357,السعر والقيمة,منخفضة,production,a73d16430f07fff2,11,2
56358,السعر والقيمة,منخفضة,production,cc85ae86b65e045c,71,14
56359,السعر والقيمة,منخفضة,production,9d128e467c8e30d8,112,23
56360,جودة الطعام,متوسطة,production,f0bfd973ce7b87ba,55,11
56361,جودة الطعام,متوسطة,production,76469094ff48778c,197,35
56362,خدمة الموظفين,متوسطة,production,af388d4b4010cec7,36,7
56363,جودة الطعام,متوسطة,production,4bef42b5769cf1dd,39,7
56364,جودة الطعام,متوسطة,production,9f63c9acc9c2d996,175,30
56365,خدمة الموظفين,متوسطة,production,9e7676490d6639f1,49,8
56366,جودة الطعام,متوسطة,production,1811b4f1d198bc91,68,14
56367,النظافة,متوسطة,production,5b93716fddc2931c,76,13
56368,السعر والقيمة,منخفضة,production,fea830576de49dd7,36,6
56369,جودة الطعام,متوسطة,production,615b26a925a09903,74,15
56370,جودة الطعام,متوسطة,production,87e0ba4ca8222857,49,9
56371,السعر والقيمة,منخفضة,production,528a01b4801be61e,425,72
56372,جودة الطعام,متوسطة,production,673de7401559e862,188,34
56373,جودة الطعام,متوسطة,production,d467cc295d484541,128,22
56374,جودة الطعام,متوسطة,production,4dab4ec7c6d1c6f2,47,9
56375,جودة الطعام,متوسطة,production,73e9f7b67f8a4e4a,70,14
56376,خدمة الموظفين,متوسطة,production,c51dd2780c229c1c,96,17
56377,خدمة الموظفين,متوسطة,production,631fda2594ce3fee,135,24
56378,جودة الطعام,متوسطة,production,da00c4843ba310a3,222,38
56379,جودة الطعام,متوسطة,production,7d9ba69bb7621b38,16,3
56380,جودة الطعام,متوسطة,production,b24f346645fc3386,33,6
56381,خدمة الموظفين,متوسطة,production,6f21eb1f97332dbd,52,9
56382,جودة الطعام,متوسطة,production,c21997eb58f7eef9,122,22
56383,جودة الطعام,متوسطة,production,8dc4df244d0c2e62,137,26
56384,جودة الطعام,متوسطة,production,9fcae3c44a00dfc0,34,7
56385,جودة الطعام,متوسطة,production,3f426d5d8ea6274c,33,6
56386,جودة الطعام,متوسطة,production,5113176040d5adff,116,21
56387,خدمة الموظفين,متوسطة,production,6ba03d25863a4154,27,5
56388,جودة الطعام,متوسطة,production,74c38152c6a8caf6,277,53
56389,خدمة الموظفين,متوسطة,production,1eb92c10a6634c37,55,10
56390,جودة الطعام,متوسطة,production,d46ec36e3d51e00e,64,11
56391,خدمة الموظفين,متوسطة,production,40144822c177c855,164,29
56392,جودة الطعام,متوسطة,production,f311b0527bcf85fb,86,15
56393,السعر والقيمة,عالية,production,6351bd24f8b35a94,685,128
56394,السعر والقيمة,عالية,production,837e72d9f6c78bb9,298,55
56395,جودة الطعام,متوسطة,production,afcfd93da213ecf8,24,4
56396,خدمة الموظفين,متوسطة,production,8d22c3e176962389,71,14
56397,خدمة الموظفين,متوسطة,production,5f5ecd34878ea7db,97,18
56398,خدمة الموظفين,متوسطة,production,596583f08b4753dd,87,16
56399,جودة الطعام,متوسطة,production,a70c92eac849233c,47,8
56400,السعر والقيمة,عالية,production,1bd592b24d97776e,344,67
56401,جودة الطعام,متوسطة,production,e157653347282c07,208,39
56402,وقت الانتظار,متوسطة,production,8ca8cad9682c11b3,41,7
56403,خدمة الموظفين,متوسطة,production,ef6369f6b5f3b06b,15,3
56404,جودة الطعام,متوسطة,production,2566c21ded53ecf3,393,75
56405,جودة الطعام,عالية,production,b852333a97f2cb28,103,18
56406,جودة الطعام,متوسطة,production,ea5f48d0474643d9,57,9
56407,السعر والقيمة,منخفضة,production,1de3361b1af08eea,176,31
56408,خدمة الموظفين,متوسطة,production,535f726d3f19b628,46,8
56409,جودة الطعام,متوسطة,production,dbb84de9f255e28f,61,12
56410,خدمة الموظفين,متوسطة,production,af06bc552819e9fb,52,12
56411,السعر والقيمة,عالية,production,2838e94050f768d5,381,75
56412,جودة الطعام,متوسطة,production,b58ed59341381db2,72,14
56413,السعر والقيمة,منخفضة,production,db7fddd2f8139449,58,10
56414,السعر والقيمة,منخفضة,production,83c26e0ba5bf15f4,44,6
56415,جودة الطعام,متوسطة,production,93c43e9a2468809e,97,18
56416,جودة الطعام,متوسطة,production,1e74976ad469ad24,55,10
56417,السعر والقيمة,عالية,production,846196f466793cbe,168,32
56418,خدمة الموظفين,متوسطة,production,c56e828448934132,57,12
56419,خدمة الموظفين,متوسطة,production,331d4d578be54f63,166,29
56420,جودة الطعام,متوسطة,production,23bef9db70b6920f,16,3
56421,خدمة الموظفين,متوسطة,production,c8721acf43e2c7af,42,7
56422,جودة الطعام,متوسطة,production,96124ed408070e80,258,43
56423,جودة الطعام,عالية,production,f949065908751808,68,13
56424,خدمة الموظفين,عالية,production,f7d6bf8cd09655cc,105,21
56425,خدمة الموظفين,متوسطة,production,191f3b956b192a71,74,12
56426,وقت الانتظار,متوسطة,production,64286af4489a812f,37,7
56427,جودة الطعام,متوسطة,production,244aee4348f690cc,229,41
56428,جودة الطعام,متوسطة,production,e5ed6fd30ca1cd47,139,28
56429,جودة الطعام,متوسطة,production,e4c01632912e89c4,650,113
56430,جودة الطعام,متوسطة,production,58df6c838119496e,16,4
56431,جودة الطعام,متوسطة,production,7c5fdb220cfb812c,26,4
56432,جودة الطعام,متوسطة,production,4387141ac6cfe226,204,36
56433,السعر والقيمة,منخفضة,production,e8e75bd3e636015e,26,4
56434,النظافة,عالية,production,2f8da1ee333dc402,122,19
56435,جودة الطعام,عالية,production,dd6c94f11d113ea4,74,14
56436,السعر والقيمة,منخفضة,production,d3dd9c2b7381c6d7,77,12
56437,جودة الطعام,متوسطة,production,98c7c38b6b8d9833,186,36
56438,السعر والقيمة,منخفضة,production,229bb8bcf2240730,10,2
56439,السعر والقيمة,منخفضة,production,8aaac7956d302971,12,3
56440,السعر والقيمة,منخفضة,production,f8a74058e34ea264,86,15
56441,جودة الطعام,متوسطة,production,c33302db199f103e,55,12
56442,جودة الطعام,متوسطة,production,10136b71c9bd9c14,31,6
56443,السعر والقيمة,منخفضة,production,1bce29b1445a8fde,625,123
56444,جودة الطعام,متوسطة,production,c0414eb0140f6474,71,12
56445,السعر والقيمة,منخفضة,production,efb9eac0e8f55f93,85,16
56446,السعر والقيمة,منخفضة,production,f94b9b0c810b013c,38,7
56447,خدمة الموظفين,متوسطة,production,23b677d7dad946cf,30,4
56448,خدمة الموظفين,متوسطة,production,a0a7fffba9aea65a,38,7
56449,النظافة,متوسطة,production,4f7d111e7e624eb1,19,4
56450,خدمة الموظفين,عالية,production,d39256ef13d3daaf,130,24
56451,جودة الطعام,متوسطة,production,28b29eeb7a03edd9,127,23
56452,النظافة,متوسطة,production,f5821c6d9b23246c,24,4
56453,جودة الطعام,متوسطة,production,7ee66abf91f71e5e,54,10
56454,جودة الطعام,متوسطة,production,12e9754e97fc9cd2,116,20
56455,جودة الطعام,متوسطة,production,35111c3f701e0022,84,17
56456,جودة الطعام,متوسطة,production,e90b22e136723b9f,54,9
56457,جودة الطعام,متوسطة,production,4f116106e49fa666,31,6
56458,جودة الطعام,متوسطة,production,1c1b5e909941a384,39,9
56459,جودة الطعام,متوسطة,production,3197514822d4b805,143,24
56460,جودة الطعام,متوسطة,production,dfcf53a67fe8501f,47,10
56461,خدمة الموظفين,متوسطة,production,208f1eab5f75d4e5,22,4
56462,جودة الطعام,متوسطة,production,ca81de68e3b913f0,36,6
56463,السعر والقيمة,منخفضة,production,6d132e38ede00cdd,232,41
56464,جودة الطعام,متوسطة,production,a7e9302cf07bbc67,82,14
56465,جودة الطعام,متوسطة,production,04234303de3fb3ab,16,4
56466,السعر والقيمة,منخفضة,production,49e38039a4ea7d5f,28,5
56467,خدمة الموظفين,متوسطة,production,72d74602c613df85,35,7
56468,خدمة الموظفين,متوسطة,production,06a39d64bdeb899b,88,16
56469,خدمة الموظفين,متوسطة,production,6f1bf8e9833c6753,41,7
56470,السعر والقيمة,عالية,production,69cb8cdc941156ef,294,58
56471,السعر والقيمة,عالية,production,286d928773357db1,180,33
56472,جودة الطعام,متوسطة,production,d6533e71b8b9d4de,62,13
56473,السعر والقيمة,منخفضة,production,52cdf9eeeb4bfb8a,51,9
56474,خدمة الموظفين,متوسطة,production,36bb6487c2ee19d1,28,5
56475,جودة الطعام,متوسطة,production,b6edf3d924536443,59,10
56476,جودة الطعام,متوسطة,production,ac4a1678002ff21a,79,17
56477,جودة الطعام,متوسطة,production,2145fa2be865ed01,114,19
56478,جودة الطعام,متوسطة,production,5ed01336d2f41cc2,27,5
56479,جودة الطعام,متوسطة,production,f42de824f4b46567,47,8
56480,جودة الطعام,متوسطة,production,adf4356621047a4f,44,8
56481,وقت الانتظار,متوسطة,production,4e3e178037cc986c,66,13
56482,جودة الطعام,متوسطة,production,83feeda7ca7832f5,16,3
56483,جودة الطعام,متوسطة,production,0827a27146773650,35,8
56484,خدمة الموظفين,متوسطة,production,a28fa6b43a8bc91a,83,15
56485,جودة الطعام,متوسطة,production,f2043f1f1463eedc,20,4
56486,جودة الطعام,متوسطة,production,8d3a0835dcdde521,28,5
56487,خدمة الموظفين,متوسطة,production,0e75bb91776bc566,97,20
56488,السعر والقيمة,منخفضة,production,4b3c4c4f3a800c7c,26,5
56489,جودة الطعام,متوسطة,production,f0f2003c3f616e45,52,11
56490,خدمة الموظفين,متوسطة,production,51195ca282bfde6e,37,7
56491,السعر والقيمة,منخفضة,production,c1d94b6f663a5030,77,15
56492,السعر والقيمة,منخفضة,production,ffc6bd596bc2953b,56,10
56493,جودة الطعام,متوسطة,production,ef9dec48c96c9ed2,15,3
56494,جودة الطعام,متوسطة,production,ae9533c0a935ca9d,30,6
56495,خدمة الموظفين,متوسطة,production,5b99f8b029864e17,105,18
56496,السعر والقيمة,منخفضة,production,0e645b229c89d53d,32,7
56497,السعر والقيمة,منخفضة,production,c16b3c703acec4d0,53,10
56498,جودة الطعام,متوسطة,production,cc2f8b0ab1f5de66,49,11
56499,جودة الطعام,متوسطة,production,ab8813827723b6e4,46,10
56500,جودة الطعام,متوسطة,production,4b04f90a0ecd2b47,39,8
56501,خدمة الموظفين,متوسطة,production,16a47434f7693450,26,5
56502,جودة الطعام,متوسطة,production,df9081d8c9344e21,55,10
56503,جودة الطعام,متوسطة,production,aeb03fd71541e461,50,10
56504,السعر والقيمة,منخفضة,production,1b1bfced130d8066,19,3
56505,جودة الطعام,متوسطة,production,1cf5af63fdb08477,91,16
56506,وقت الانتظار,متوسطة,production,c24953b29de27cb2,33,6
56507,السعر والقيمة,منخفضة,production,5d005bf9c9a25771,27,6
56508,جودة الطعام,متوسطة,production,d54e85c21f18baf7,21,4
56509,السعر والقيمة,عالية,production,c610c60e77ead74d,201,38
56510,جودة الطعام,متوسطة,production,687e00cac6fa1cfd,14,3
56511,جودة الطعام,متوسطة,production,f464bfc991002285,56,10
56512,النظافة,متوسطة,production,f0388ef6ff6fe7bb,81,14
56513,جودة الطعام,متوسطة,production,284924cdf1dfb253,29,5
56514,جودة الطعام,متوسطة,production,e5956943b3ee3494,65,12
56515,السعر والقيمة,منخفضة,production,0385c20f525b5849,83,13
56516,جودة الطعام,متوسطة,production,5c2efc01ceca7d30,258,47
56517,خدمة الموظفين,متوسطة,production,34920563f1340c38,25,4
56518,جودة الطعام,متوسطة,production,4610073af54cc33e,23,4
56519,جودة الطعام,متوسطة,production,e6b30ce967ac5515,140,25
56520,جودة الطعام,متوسطة,production,d869697c83ef2b85,46,9
56521,خدمة الموظفين,متوسطة,production,aa8dbb865844ddf2,48,9
56522,السعر والقيمة,منخفضة,production,4c103ebddcd0f958,41,7
56523,جودة الطعام,متوسطة,production,15d453e5edf64c39,24,5
56524,السعر والقيمة,منخفضة,production,8d5a8ea84c9ceb63,46,8
56525,خدمة الموظفين,متوسطة,production,491e067098ab3f93,23,4
56526,جودة الطعام,متوسطة,production,85923c79b5e11499,52,10
